,name,wins,ties,total_games,winrate
"4C, 2C, 7C",7-top flush,3782,0,7219,0.5239
"2S, 3S, 7S",7-top flush,3901,0,7403,0.5269
"3H, 7H, 2H",7-top flush,3781,0,7229,0.523
"7D, 2D, 3D",7-top flush,3899,0,7341,0.5311
"2C, 3C, 7C",7-top flush,3927,0,7408,0.5301
"6S, 5S, 3S",6-top flush,3998,0,7285,0.5488
"5H, 6H, 3H",6-top flush,3842,0,7207,0.5331
"6D, 3D, 5D",6-top flush,3759,0,7291,0.5156
"6C, 5C, 3C",6-top flush,3802,0,7227,0.5261
"6S, 5S, 2S",6-top flush,3786,0,7315,0.5176
"5H, 6H, 2H",6-top flush,3888,0,7306,0.5322
"6D, 2D, 5D",6-top flush,3844,0,7285,0.5277
"6C, 2C, 5C",6-top flush,3839,0,7344,0.5227
"6S, 3S, 4S",6-top flush,3995,0,7405,0.5395
"6H, 4H, 3H",6-top flush,3846,0,7252,0.5303
"6D, 4D, 3D",6-top flush,3834,0,7313,0.5243
"6C, 4C, 3C",6-top flush,3759,0,7056,0.5327
"6S, 2S, 4S",6-top flush,3822,0,7120,0.5368
"6H, 4H, 2H",6-top flush,3842,0,7362,0.5219
"6D, 2D, 4D",6-top flush,3866,0,7328,0.5276
"6C, 4C, 2C",6-top flush,3847,0,7278,0.5286
"6S, 2S, 3S",6-top flush,3767,0,7144,0.5273
"6H, 3H, 2H",6-top flush,3864,0,7228,0.5346
"6D, 2D, 3D",6-top flush,3767,0,7124,0.5288
"6C, 2C, 3C",6-top flush,3888,0,7408,0.5248
"2S, 5S, 4S",5-top flush,3813,0,7232,0.5272
"5H, 4H, 2H",5-top flush,3704,0,7140,0.5188
"5D, 2D, 4D",5-top flush,3753,0,7183,0.5225
"2C, 4C, 5C",5-top flush,3756,0,7198,0.5218
"2S, 5S, 3S",5-top flush,3727,0,7169,0.5199
"5H, 3H, 2H",5-top flush,3814,0,7285,0.5235
"5D, 2D, 3D",5-top flush,3825,0,7299,0.524
"2C, 5C, 3C",5-top flush,3738,0,7195,0.5195
"AD, KS, AH",A pair,3724,0,7038,0.5291
"KC, AC, AS",A pair,3732,0,7273,0.5131
"AD, KS, AC",A pair,3747,0,7049,0.5316
"AD, KH, AH",A pair,3783,0,7227,0.5235
"KC, AD, AS",A pair,3755,0,7166,0.524
"KS, AH, AS",A pair,3836,0,7374,0.5202
"AC, KH, AH",A pair,3824,0,7332,0.5215
"AD, KD, AC",A pair,3708,0,7222,0.5134
"KC, AC, AH",A pair,3825,0,7357,0.5199
"KC, AD, AH",A pair,3822,0,7286,0.5246
"AD, KH, AS",A pair,3693,0,6980,0.5291
"KD, AH, AS",A pair,3808,0,7214,0.5279
"KH, AC, AS",A pair,3741,0,7214,0.5186
"KC, AD, AC",A pair,3716,0,7197,0.5163
"AD, KS, AS",A pair,3795,0,7268,0.5222
"KS, AC, AS",A pair,3820,0,7327,0.5214
"KC, AH, AS",A pair,3862,0,7329,0.5269
"AC, KS, AH",A pair,3750,0,7179,0.5224
"AD, KH, AC",A pair,3834,0,7357,0.5211
"AD, KD, AH",A pair,3867,0,7252,0.5332
"AD, KD, AS",A pair,3703,0,7089,0.5224
"KH, AH, AS",A pair,3773,0,7186,0.525
"KD, AC, AS",A pair,3857,0,7436,0.5187
"AC, KD, AH",A pair,3705,0,7219,0.5132
"QC, AD, AH",A pair,3832,0,7259,0.5279
"AC, AH, QH",A pair,3675,0,7165,0.5129
"QC, AD, AC",A pair,3935,0,7367,0.5341
"QH, AC, AS",A pair,3935,0,7267,0.5415
"AD, AH, QS",A pair,3823,0,7262,0.5264
"QC, AC, AS",A pair,3831,0,7284,0.5259
"AD, AC, QS",A pair,3877,0,7259,0.5341
"AD, QS, AS",A pair,3706,0,7206,0.5143
"AC, AH, QD",A pair,3834,0,7277,0.5269
"QS, AC, AS",A pair,3838,0,7232,0.5307
"AD, QC, AS",A pair,3879,0,7406,0.5238
"AC, AS, QD",A pair,3930,0,7362,0.5338
"AC, AH, QS",A pair,3890,0,7275,0.5347
"AD, QD, AS",A pair,3828,0,7321,0.5229
"AD, AH, QH",A pair,3787,0,7219,0.5246
"QC, AC, AH",A pair,3705,0,7113,0.5209
"QH, AH, AS",A pair,3769,0,7288,0.5172
"AH, AS, QD",A pair,3795,0,7337,0.5172
"QC, AH, AS",A pair,3824,0,7297,0.5241
"AD, AC, QH",A pair,3794,0,7119,0.5329
"AD, AC, QD",A pair,3904,0,7392,0.5281
"QS, AH, AS",A pair,3792,0,7267,0.5218
"QH, AD, AS",A pair,3825,0,7353,0.5202
"AD, AH, QD",A pair,3723,0,7141,0.5214
"AD, JD, AS",A pair,3757,0,7154,0.5252
"AH, AS, JS",A pair,3815,0,7371,0.5176
"JD, AC, AH",A pair,3865,0,7249,0.5332
"JD, AD, AH",A pair,3857,0,7243,0.5325
"AH, JC, AS",A pair,3806,0,7210,0.5279
"AD, AC, JS",A pair,3957,0,7401,0.5347
"AH, AS, JH",A pair,3745,0,7140,0.5245
"AD, AS, JS",A pair,3856,0,7314,0.5272
"AD, AC, JC",A pair,3818,0,7311,0.5222
"AC, AS, JS",A pair,3784,0,7271,0.5204
"JD, AH, AS",A pair,3787,0,7198,0.5261
"AD, AH, JC",A pair,3772,0,7219,0.5225
"AC, AH, JS",A pair,3747,0,7154,0.5238
"AD, AC, JH",A pair,3871,0,7264,0.5329
"AD, AS, JH",A pair,3783,0,7280,0.5196
"AD, AH, JH",A pair,3735,0,7033,0.5311
"AC, JC, AS",A pair,3941,0,7364,0.5352
"AD, JC, AS",A pair,3806,0,7173,0.5306
"AC, AH, JH",A pair,3839,0,7274,0.5278
"AC, AS, JH",A pair,3876,0,7332,0.5286
"JD, AD, AC",A pair,3757,0,7188,0.5227
"AD, AH, JS",A pair,3754,0,7163,0.5241
"AC, AH, JC",A pair,3817,0,7248,0.5266
"JD, AC, AS",A pair,3740,0,7236,0.5169
"AD, 10C, AS",A pair,3867,0,7245,0.5337
"10S, AH, AS",A pair,3870,0,7281,0.5315
"AD, AH, 10D",A pair,3858,0,7196,0.5361
"10H, AD, AC",A pair,3739,0,7110,0.5259
"AC, AH, 10C",A pair,3754,0,7128,0.5267
"AC, 10D, AS",A pair,3866,0,7318,0.5283
"10H, AH, AS",A pair,3752,0,7180,0.5226
"AD, 10D, AS",A pair,3738,0,7249,0.5157
"AD, AH, 10C",A pair,3798,0,7162,0.5303
"AD, AC, 10S",A pair,3828,0,7188,0.5326
"AC, AH, 10D",A pair,3820,0,7281,0.5247
"10S, AC, AS",A pair,3776,0,7207,0.5239
"AH, 10C, AS",A pair,3833,0,7253,0.5285
"10H, AC, AS",A pair,3714,0,7139,0.5202
"AD, 10S, AS",A pair,3817,0,7257,0.526
"AC, AH, 10S",A pair,3835,0,7316,0.5242
"10H, AD, AS",A pair,3691,0,7114,0.5188
"AD, AC, 10C",A pair,3867,0,7411,0.5218
"AD, AH, 10S",A pair,3850,0,7293,0.5279
"AH, 10D, AS",A pair,3838,0,7250,0.5294
"AC, 10C, AS",A pair,3770,0,7231,0.5214
"10H, AC, AH",A pair,3739,0,7176,0.521
"10H, AD, AH",A pair,3749,0,7171,0.5228
"AD, AC, 10D",A pair,3740,0,7159,0.5224
"AD, 9D, AH",A pair,3813,0,7254,0.5256
"9H, AC, AS",A pair,3775,0,7196,0.5246
"9H, AD, AS",A pair,3838,0,7198,0.5332
"AD, 9D, AC",A pair,3727,0,7180,0.5191
"9H, AD, AC",A pair,3793,0,7172,0.5289
"9C, AH, AS",A pair,3871,0,7386,0.5241
"AC, 9S, AH",A pair,3797,0,7236,0.5247
"9D, AH, AS",A pair,3745,0,7147,0.524
"9S, AC, AS",A pair,3738,0,7227,0.5172
"AD, 9C, AS",A pair,3774,0,7163,0.5269
"AD, 9S, AS",A pair,3861,0,7272,0.5309
"AD, AH, 9C",A pair,3821,0,7212,0.5298
"9H, AH, AS",A pair,3813,0,7187,0.5305
"AC, AH, 9C",A pair,3776,0,7201,0.5244
"9C, AC, AS",A pair,3804,0,7320,0.5197
"AD, 9D, AS",A pair,3902,0,7202,0.5418
"9D, AC, AS",A pair,3774,0,7232,0.5218
"9H, AD, AH",A pair,3751,0,7343,0.5108
"9S, AH, AS",A pair,3736,0,7133,0.5238
"AC, 9D, AH",A pair,3718,0,7083,0.5249
"AD, 9S, AC",A pair,3784,0,7240,0.5227
"AD, AC, 9C",A pair,3850,0,7409,0.5196
"AD, 9S, AH",A pair,3744,0,7139,0.5244
"9H, AC, AH",A pair,3675,0,7132,0.5153
"AD, AC, 8S",A pair,3738,0,7071,0.5286
"8C, AD, AC",A pair,3828,0,7320,0.523
"AC, 8D, AH",A pair,3809,0,7250,0.5254
"8H, AC, AS",A pair,3942,0,7350,0.5363
"8C, AH, AS",A pair,3815,0,7147,0.5338
"AD, 8D, AS",A pair,3752,0,7155,0.5244
"8H, AC, AH",A pair,3774,0,7244,0.521
"8D, AC, AS",A pair,3811,0,7163,0.532
"8H, AD, AH",A pair,3728,0,7100,0.5251
"8H, AD, AS",A pair,3754,0,7170,0.5236
"AD, 8D, AH",A pair,3820,0,7245,0.5273
"AC, AH, 8S",A pair,3754,0,7186,0.5224
"8H, AD, AC",A pair,3840,0,7225,0.5315
"AD, 8D, AC",A pair,3774,0,7220,0.5227
"AC, 8S, AS",A pair,3808,0,7299,0.5217
"AD, 8S, AS",A pair,3758,0,7169,0.5242
"8H, AH, AS",A pair,3693,0,7183,0.5141
"8C, AC, AS",A pair,3784,0,7261,0.5211
"AD, AH, 8S",A pair,3776,0,7235,0.5219
"8D, AH, AS",A pair,3787,0,7176,0.5277
"8C, AD, AS",A pair,3852,0,7297,0.5279
"AH, 8S, AS",A pair,3728,0,7208,0.5172
"8C, AC, AH",A pair,3808,0,7315,0.5206
"8C, AD, AH",A pair,3670,0,7194,0.5101
"AC, AH, 7C",A pair,3744,0,7173,0.522
"7D, AC, AH",A pair,3721,0,7181,0.5182
"7S, AH, AS",A pair,3828,0,7351,0.5207
"AC, AH, 7H",A pair,3728,0,7179,0.5193
"7D, AD, AC",A pair,3740,0,7234,0.517
"AC, 7H, AS",A pair,3802,0,7293,0.5213
"AD, 7H, AS",A pair,3825,0,7343,0.5209
"AD, AH, 7C",A pair,3708,0,7197,0.5152
"AD, AC, 7S",A pair,3796,0,7422,0.5115
"7S, AD, AS",A pair,3767,0,7265,0.5185
"7D, AH, AS",A pair,3778,0,7299,0.5176
"7S, AC, AS",A pair,3730,0,7256,0.5141
"AH, AS, 7C",A pair,3700,0,7111,0.5203
"AC, AH, 7S",A pair,3808,0,7259,0.5246
"AH, 7H, AS",A pair,3808,0,7257,0.5247
"7D, AD, AH",A pair,3721,0,7176,0.5185
"AD, AC, 7H",A pair,3765,0,7319,0.5144
"AD, AC, 7C",A pair,3792,0,7272,0.5215
"7D, AC, AS",A pair,3776,0,7286,0.5183
"AD, AH, 7S",A pair,3866,0,7357,0.5255
"AD, AS, 7C",A pair,3731,0,7169,0.5204
"AD, AH, 7H",A pair,3773,0,7155,0.5273
"7D, AD, AS",A pair,3761,0,7226,0.5205
"AC, AS, 7C",A pair,3853,0,7387,0.5216
"6C, AH, AS",A pair,3864,0,7209,0.536
"AC, AH, 6D",A pair,3816,0,7302,0.5226
"6S, AH, AS",A pair,3654,0,7192,0.5081
"6H, AC, AS",A pair,3848,0,7303,0.5269
"6H, AC, AH",A pair,3879,0,7359,0.5271
"6C, AD, AH",A pair,3835,0,7165,0.5352
"6H, AD, AH",A pair,3956,0,7521,0.526
"6H, AD, AS",A pair,3813,0,7341,0.5194
"6H, AD, AC",A pair,3803,0,7296,0.5212
"6C, AC, AS",A pair,3771,0,7261,0.5193
"AD, AC, 6D",A pair,3733,0,7209,0.5178
"6C, AD, AS",A pair,3694,0,7149,0.5167
"6H, AH, AS",A pair,3795,0,7319,0.5185
"6D, AH, AS",A pair,3806,0,7184,0.5298
"6C, AC, AH",A pair,3626,0,6966,0.5205
"6S, AC, AS",A pair,3741,0,7153,0.523
"6C, AD, AC",A pair,3774,0,7007,0.5386
"6S, AC, AH",A pair,3769,0,7211,0.5227
"AD, AH, 6D",A pair,3865,0,7398,0.5224
"6S, AD, AH",A pair,3863,0,7180,0.538
"6S, AD, AS",A pair,3704,0,7129,0.5196
"AD, 6D, AS",A pair,3771,0,7318,0.5153
"6S, AD, AC",A pair,3743,0,7154,0.5232
"6D, AC, AS",A pair,3728,0,7169,0.52
"5C, AC, AS",A pair,3745,0,7214,0.5191
"5S, AC, AH",A pair,3780,0,7312,0.517
"5H, AC, AS",A pair,3852,0,7257,0.5308
"AC, AH, 5D",A pair,3797,0,7246,0.524
"AD, 5C, AC",A pair,3729,0,7216,0.5168
"5H, AD, AS",A pair,3751,0,7204,0.5207
"5S, AD, AS",A pair,3829,0,7340,0.5217
"5D, AD, AS",A pair,3733,0,7168,0.5208
"5D, AC, AS",A pair,3764,0,7318,0.5143
"5H, AC, AH",A pair,3730,0,7230,0.5159
"5S, AC, AS",A pair,3780,0,7193,0.5255
"AD, AH, 5D",A pair,3802,0,7307,0.5203
"5C, AH, AS",A pair,3907,0,7340,0.5323
"5S, AD, AC",A pair,3751,0,7131,0.526
"5H, AD, AC",A pair,3765,0,7223,0.5213
"5S, AD, AH",A pair,3733,0,7112,0.5249
"5H, AD, AH",A pair,3898,0,7288,0.5349
"AD, AC, 5D",A pair,3740,0,7168,0.5218
"5D, AH, AS",A pair,3674,0,7177,0.5119
"AD, 5C, AH",A pair,3776,0,7298,0.5174
"5S, AH, AS",A pair,3697,0,7221,0.512
"5H, AH, AS",A pair,3760,0,7266,0.5175
"AC, 5C, AH",A pair,3712,0,7227,0.5136
"AD, 5C, AS",A pair,3734,0,7243,0.5155
"AD, AH, 4H",A pair,3765,0,7263,0.5184
"AD, AC, 4H",A pair,3676,0,7036,0.5225
"AH, AS, 4S",A pair,3705,0,7197,0.5148
"AD, AC, 4C",A pair,3745,0,7156,0.5233
"AC, 4H, AS",A pair,3758,0,7293,0.5153
"AD, AH, 4C",A pair,3706,0,7267,0.51
"4D, AH, AS",A pair,3740,0,7142,0.5237
"AD, 4H, AS",A pair,3868,0,7350,0.5263
"AD, AC, 4S",A pair,3700,0,7246,0.5106
"AD, AS, 4S",A pair,3645,0,7202,0.5061
"4C, AH, AS",A pair,3784,0,7225,0.5237
"AC, AH, 4H",A pair,3795,0,7311,0.5191
"AC, AS, 4S",A pair,3720,0,7289,0.5104
"AD, 4D, AH",A pair,3782,0,7280,0.5195
"AC, AH, 4S",A pair,3885,0,7421,0.5235
"AD, 4D, AC",A pair,3688,0,7146,0.5161
"AD, 4C, AS",A pair,3778,0,7232,0.5224
"4D, AC, AS",A pair,3836,0,7394,0.5188
"AC, AH, 4C",A pair,3776,0,7239,0.5216
"AH, 4H, AS",A pair,3698,0,7243,0.5106
"4C, AC, AS",A pair,3833,0,7447,0.5147
"AD, 4D, AS",A pair,3812,0,7251,0.5257
"AD, AH, 4S",A pair,3812,0,7278,0.5238
"AC, 4D, AH",A pair,3818,0,7276,0.5247
"AC, AH, 3S",A pair,3757,0,7135,0.5266
"AC, AH, 3H",A pair,3580,0,6990,0.5122
"AC, AH, 3D",A pair,3856,0,7387,0.522
"AD, AH, 3S",A pair,3670,0,7147,0.5135
"AD, AH, 3H",A pair,3703,0,7215,0.5132
"AD, AH, 3D",A pair,3668,0,7122,0.515
"AD, 3S, AS",A pair,3748,0,7357,0.5094
"AD, 3H, AS",A pair,3771,0,7370,0.5117
"AD, 3D, AS",A pair,3773,0,7219,0.5226
"AH, 3C, AS",A pair,3737,0,7220,0.5176
"AH, 3H, AS",A pair,3678,0,7193,0.5113
"AH, 3S, AS",A pair,3689,0,7191,0.513
"AH, 3D, AS",A pair,3837,0,7293,0.5261
"AD, AH, 3C",A pair,3800,0,7245,0.5245
"AD, AC, 3C",A pair,3726,0,7197,0.5177
"AC, 3S, AS",A pair,3656,0,7270,0.5029
"AD, AC, 3S",A pair,3789,0,7219,0.5249
"AD, AC, 3H",A pair,3662,0,7107,0.5153
"AD, AC, 3D",A pair,3677,0,7177,0.5123
"AC, AH, 3C",A pair,3650,0,7253,0.5032
"AC, 3D, AS",A pair,3826,0,7308,0.5235
"AD, 3C, AS",A pair,3780,0,7343,0.5148
"AC, 3C, AS",A pair,3747,0,7218,0.5191
"AC, 3H, AS",A pair,3638,0,7132,0.5101
"AC, AH, 2H",A pair,3665,0,7159,0.5119
"AD, 2C, AH",A pair,3703,0,7175,0.5161
"2S, AH, AS",A pair,3586,0,7132,0.5028
"2H, AC, AS",A pair,3725,0,7301,0.5102
"AD, 2C, AC",A pair,3734,0,7265,0.514
"AD, 2D, AC",A pair,3687,0,7368,0.5004
"2C, AH, AS",A pair,3749,0,7184,0.5219
"2S, AD, AH",A pair,3750,0,7314,0.5127
"2S, AC, AS",A pair,3643,0,7112,0.5122
"AD, AH, 2H",A pair,3839,0,7389,0.5196
"2S, AD, AS",A pair,3808,0,7359,0.5175
"2D, AC, AS",A pair,3658,0,7198,0.5082
"AC, 2D, AH",A pair,3772,0,7202,0.5237
"2S, AC, AH",A pair,3687,0,7286,0.506
"AD, 2C, AS",A pair,3669,0,7144,0.5136
"AD, 2D, AH",A pair,3773,0,7294,0.5173
"2C, AC, AS",A pair,3753,0,7296,0.5144
"AD, 2D, AS",A pair,3601,0,7071,0.5093
"2H, AH, AS",A pair,3663,0,7172,0.5107
"AC, 2C, AH",A pair,3761,0,7390,0.5089
"2S, AD, AC",A pair,3726,0,7186,0.5185
"AD, AC, 2H",A pair,3818,0,7305,0.5227
"2D, AH, AS",A pair,3681,0,7156,0.5144
"2H, AD, AS",A pair,3779,0,7280,0.5191
"KD, KH, AC",K pair,3623,0,7348,0.4931
"KD, KH, AS",K pair,3683,0,7346,0.5014
"KC, KD, AC",K pair,3590,0,7269,0.4939
"KC, AD, KD",K pair,3590,0,7275,0.4935
"KC, KD, AS",K pair,3490,0,7117,0.4904
"KC, AD, KH",K pair,3561,0,7236,0.4921
"AD, KS, KH",K pair,3594,0,7200,0.4992
"KC, KS, AC",K pair,3557,0,7229,0.492
"KC, AD, KS",K pair,3514,0,7170,0.4901
"KC, KS, AS",K pair,3588,0,7262,0.4941
"KD, KH, AH",K pair,3508,0,7173,0.4891
"KC, KH, AC",K pair,3489,0,7267,0.4801
"KC, KH, AS",K pair,3609,0,7336,0.492
"AC, KS, KH",K pair,3541,0,7144,0.4957
"KD, KS, AH",K pair,3727,0,7377,0.5052
"KS, KH, AS",K pair,3550,0,7216,0.492
"KC, KD, AH",K pair,3657,0,7297,0.5012
"AD, KD, KH",K pair,3467,0,7131,0.4862
"KC, KH, AH",K pair,3558,0,7218,0.4929
"AH, KS, KH",K pair,3522,0,7294,0.4829
"KD, KS, AC",K pair,3462,0,7149,0.4843
"AD, KD, KS",K pair,3522,0,7226,0.4874
"KD, KS, AS",K pair,3470,0,7145,0.4857
"KC, KS, AH",K pair,3556,0,7214,0.4929
"KD, KH, QH",K pair,3412,0,7453,0.4578
"KC, KH, QC",K pair,3340,0,7225,0.4623
"QC, KS, KH",K pair,3449,0,7314,0.4716
"KC, KS, QD",K pair,3422,0,7282,0.4699
"KD, KS, QH",K pair,3281,0,7157,0.4584
"KC, KH, QS",K pair,3376,0,7310,0.4618
"KC, KS, QC",K pair,3317,0,7203,0.4605
"KS, KH, QS",K pair,3363,0,7194,0.4675
"KC, KH, QD",K pair,3448,0,7363,0.4683
"KC, KS, QS",K pair,3353,0,7221,0.4643
"KS, KH, QD",K pair,3355,0,7148,0.4694
"KC, KD, QH",K pair,3292,0,7263,0.4533
"KC, KD, QD",K pair,3364,0,7109,0.4732
"KC, KD, QC",K pair,3463,0,7288,0.4752
"KC, KH, QH",K pair,3267,0,7129,0.4583
"KS, KH, QH",K pair,3383,0,7216,0.4688
"KC, KD, QS",K pair,3295,0,7186,0.4585
"KC, KS, QH",K pair,3334,0,7213,0.4622
"KD, KH, QC",K pair,3454,0,7382,0.4679
"KD, KS, QD",K pair,3276,0,7152,0.4581
"KD, KH, QS",K pair,3401,0,7235,0.4701
"KD, KS, QC",K pair,3413,0,7259,0.4702
"KD, KH, QD",K pair,3405,0,7207,0.4725
"KD, KS, QS",K pair,3341,0,7250,0.4608
"KC, KD, JC",K pair,3430,0,7349,0.4667
"KC, KS, JS",K pair,3375,0,7375,0.4576
"KD, KH, JC",K pair,3483,0,7353,0.4737
"KC, KD, JH",K pair,3432,0,7308,0.4696
"KC, KD, JD",K pair,3344,0,7274,0.4597
"KD, KH, JH",K pair,3318,0,7113,0.4665
"KD, KS, JC",K pair,3445,0,7328,0.4701
"KC, KH, JD",K pair,3331,0,7161,0.4652
"KD, KS, JH",K pair,3338,0,7241,0.461
"JD, KS, KH",K pair,3458,0,7419,0.4661
"KD, KH, JS",K pair,3509,0,7353,0.4772
"KC, KS, JD",K pair,3363,0,7232,0.465
"KD, KS, JS",K pair,3400,0,7334,0.4636
"KS, KH, JC",K pair,3344,0,7230,0.4625
"KC, KH, JC",K pair,3357,0,7186,0.4672
"KS, KH, JH",K pair,3347,0,7218,0.4637
"KC, KH, JH",K pair,3299,0,7166,0.4604
"KC, KS, JC",K pair,3335,0,7145,0.4668
"KC, KD, JS",K pair,3408,0,7321,0.4655
"KD, KH, JD",K pair,3279,0,7070,0.4638
"KC, KS, JH",K pair,3392,0,7330,0.4628
"KS, KH, JS",K pair,3376,0,7188,0.4697
"KC, KH, JS",K pair,3216,0,7028,0.4576
"KD, KS, JD",K pair,3368,0,7199,0.4678
"10H, KD, KH",K pair,3487,0,7460,0.4674
"KS, KH, 10D",K pair,3463,0,7297,0.4746
"KC, KH, 10D",K pair,3419,0,7295,0.4687
"10H, KD, KS",K pair,3449,0,7368,0.4681
"KC, KD, 10C",K pair,3478,0,7274,0.4781
"KC, KS, 10D",K pair,3300,0,7187,0.4592
"KS, KH, 10C",K pair,3415,0,7318,0.4667
"KD, KH, 10S",K pair,3362,0,7237,0.4646
"KC, KH, 10C",K pair,3358,0,7210,0.4657
"KC, KS, 10C",K pair,3374,0,7247,0.4656
"KD, KS, 10S",K pair,3405,0,7150,0.4762
"KC, 10H, KD",K pair,3466,0,7210,0.4807
"KC, KD, 10D",K pair,3423,0,7220,0.4741
"10H, KS, KH",K pair,3349,0,7243,0.4624
"KD, KH, 10D",K pair,3426,0,7304,0.4691
"KC, 10H, KH",K pair,3377,0,7235,0.4668
"KC, KD, 10S",K pair,3270,0,6887,0.4748
"KD, KS, 10D",K pair,3378,0,7171,0.4711
"KC, 10H, KS",K pair,3435,0,7354,0.4671
"KD, KH, 10C",K pair,3430,0,7282,0.471
"KC, KH, 10S",K pair,3363,0,7286,0.4616
"KS, KH, 10S",K pair,3434,0,7284,0.4714
"KD, KS, 10C",K pair,3426,0,7326,0.4676
"KC, KS, 10S",K pair,3375,0,7339,0.4599
"KC, 9C, KH",K pair,3339,0,7193,0.4642
"9C, KS, KH",K pair,3280,0,7123,0.4605
"9H, KD, KH",K pair,3412,0,7293,0.4678
"KC, KS, 9S",K pair,3362,0,7196,0.4672
"KC, 9C, KS",K pair,3302,0,7257,0.455
"KD, KH, 9D",K pair,3384,0,7256,0.4664
"KC, KH, 9S",K pair,3497,0,7247,0.4825
"9S, KS, KH",K pair,3421,0,7432,0.4603
"KD, KS, 9D",K pair,3351,0,7194,0.4658
"KC, KD, 9S",K pair,3473,0,7384,0.4703
"KC, 9C, KD",K pair,3398,0,7331,0.4635
"KC, 9H, KS",K pair,3432,0,7293,0.4706
"KC, 9H, KH",K pair,3366,0,7202,0.4674
"KD, KH, 9C",K pair,3455,0,7297,0.4735
"9H, KS, KH",K pair,3431,0,7296,0.4703
"KC, KD, 9D",K pair,3379,0,7316,0.4619
"KC, 9H, KD",K pair,3312,0,7039,0.4705
"KD, KS, 9S",K pair,3357,0,7221,0.4649
"KD, KS, 9C",K pair,3313,0,7165,0.4624
"KS, KH, 9D",K pair,3363,0,7175,0.4687
"KC, KH, 9D",K pair,3405,0,7186,0.4738
"KD, KH, 9S",K pair,3348,0,7217,0.4639
"KC, KS, 9D",K pair,3355,0,7254,0.4625
"9H, KD, KS",K pair,3364,0,7132,0.4717
"KC, KH, 8S",K pair,3435,0,7297,0.4707
"KC, KS, 8H",K pair,3357,0,7156,0.4691
"8C, KD, KH",K pair,3393,0,7227,0.4695
"KC, KH, 8H",K pair,3314,0,7193,0.4607
"KC, KS, 8D",K pair,3431,0,7293,0.4705
"8H, KS, KH",K pair,3458,0,7448,0.4643
"8C, KD, KS",K pair,3472,0,7360,0.4717
"8D, KS, KH",K pair,3380,0,7278,0.4644
"KD, KS, 8S",K pair,3395,0,7232,0.4694
"KC, KH, 8D",K pair,3319,0,7200,0.461
"KC, 8C, KD",K pair,3354,0,7250,0.4626
"KD, KH, 8S",K pair,3421,0,7190,0.4758
"KC, 8C, KH",K pair,3321,0,7155,0.4642
"8C, KS, KH",K pair,3344,0,7129,0.4691
"8H, KD, KS",K pair,3336,0,7328,0.4552
"KC, KD, 8S",K pair,3508,0,7294,0.4809
"KD, KS, 8D",K pair,3375,0,7193,0.4692
"KC, 8C, KS",K pair,3245,0,7150,0.4538
"8H, KD, KH",K pair,3330,0,7183,0.4636
"KD, KH, 8D",K pair,3263,0,7179,0.4545
"KC, KD, 8H",K pair,3523,0,7397,0.4763
"KC, KS, 8S",K pair,3292,0,7148,0.4605
"KS, KH, 8S",K pair,3377,0,7276,0.4641
"KC, KD, 8D",K pair,3306,0,7298,0.453
"7D, KD, KS",K pair,3455,0,7275,0.4749
"KD, KS, 7C",K pair,3373,0,7119,0.4738
"KC, KS, 7S",K pair,3365,0,7246,0.4644
"KC, KS, 7H",K pair,3494,0,7396,0.4724
"KS, KH, 7H",K pair,3350,0,7139,0.4693
"KC, KH, 7H",K pair,3379,0,7259,0.4655
"KC, KD, 7C",K pair,3269,0,7112,0.4596
"7D, KS, KH",K pair,3377,0,7270,0.4645
"KS, KH, 7C",K pair,3431,0,7271,0.4719
"KC, KD, 7H",K pair,3482,0,7334,0.4748
"KC, 7D, KH",K pair,3392,0,7270,0.4666
"KD, KH, 7S",K pair,3427,0,7305,0.4691
"KC, KH, 7C",K pair,3352,0,7137,0.4697
"KC, 7D, KS",K pair,3270,0,7233,0.4521
"KD, KS, 7S",K pair,3416,0,7313,0.4671
"KC, KS, 7C",K pair,3338,0,7245,0.4607
"KD, KS, 7H",K pair,3359,0,7146,0.4701
"KD, KH, 7H",K pair,3303,0,7190,0.4594
"KC, KD, 7S",K pair,3331,0,7278,0.4577
"KC, 7D, KD",K pair,3325,0,7199,0.4619
"7D, KD, KH",K pair,3390,0,7331,0.4624
"KD, KH, 7C",K pair,3412,0,7340,0.4649
"KC, KH, 7S",K pair,3363,0,7299,0.4607
"KS, KH, 7S",K pair,3250,0,7127,0.456
"KC, 6C, KS",K pair,3313,0,7179,0.4615
"KD, KS, 6D",K pair,3354,0,7231,0.4638
"6S, KD, KS",K pair,3322,0,7165,0.4636
"KC, 6H, KS",K pair,3316,0,7114,0.4661
"6H, KS, KH",K pair,3322,0,7206,0.461
"6S, KD, KH",K pair,3328,0,7199,0.4623
"KC, 6H, KH",K pair,3363,0,7307,0.4602
"KC, 6C, KD",K pair,3312,0,7237,0.4576
"KC, 6S, KD",K pair,3365,0,7185,0.4683
"KC, 6D, KH",K pair,3394,0,7291,0.4655
"6C, KD, KH",K pair,3300,0,7142,0.4621
"6D, KS, KH",K pair,3370,0,7218,0.4669
"KC, 6D, KS",K pair,3432,0,7333,0.468
"6C, KD, KS",K pair,3368,0,7275,0.463
"6H, KD, KS",K pair,3339,0,7081,0.4715
"KC, 6S, KS",K pair,3306,0,7241,0.4566
"6H, KD, KH",K pair,3314,0,7170,0.4622
