,name,wins,ties,total_games,winrate
"QS, AS, 10H",A-top,95,0,326,0.2914
"10S, QH, AC",A-top,97,0,342,0.2836
"QS, 10H, AH",A-top,88,2,347,0.2536
"QD, 10C, AD",A-top,80,2,319,0.2508
"QS, 10C, AD",A-top,105,2,376,0.2793
"QC, 10H, AD",A-top,96,0,355,0.2704
"QH, 10D, AC",A-top,95,0,354,0.2684
"QS, 10H, AC",A-top,106,1,359,0.2953
"10C, QH, AH",A-top,71,0,320,0.2219
"10C, QC, AH",A-top,61,1,307,0.1987
"10S, QH, AH",A-top,71,0,338,0.2101
"QD, 10C, AS",A-top,90,0,331,0.2719
"QS, 10C, AS",A-top,88,1,342,0.2573
"QD, 10H, AD",A-top,103,0,359,0.2869
"QD, 10H, AH",A-top,103,0,353,0.2918
"QC, 10D, AH",A-top,82,1,334,0.2455
"QD, 10H, AC",A-top,92,0,348,0.2644
"10C, QC, AS",A-top,85,1,356,0.2388
"10S, QH, AS",A-top,94,1,336,0.2798
"10S, QD, AC",A-top,86,1,325,0.2646
"10C, QH, AD",A-top,75,0,342,0.2193
"QS, 10C, AH",A-top,87,0,350,0.2486
"QD, 10C, AH",A-top,87,0,333,0.2613
"10S, QD, AH",A-top,80,1,327,0.2446
"QS, 9C, AD",A-top,104,0,325,0.32
"QH, 9D, AC",A-top,83,1,368,0.2255
"9S, QD, AC",A-top,83,0,349,0.2378
"9S, QS, AC",A-top,89,1,333,0.2673
"QD, 9H, AC",A-top,69,0,327,0.211
"9H, QC, AD",A-top,98,0,343,0.2857
"9C, QH, AS",A-top,88,0,362,0.2431
"QD, AS, 9D",A-top,93,1,345,0.2696
"QD, 9H, AS",A-top,68,0,359,0.1894
"QD, 9H, AH",A-top,89,2,326,0.273
"QS, 9C, AH",A-top,87,0,341,0.2551
"QS, 9H, AD",A-top,73,4,309,0.2362
"9C, QH, AD",A-top,95,0,351,0.2707
"9H, QC, AH",A-top,110,1,333,0.3303
"QS, 9H, AC",A-top,96,0,358,0.2682
"QS, 9D, AC",A-top,85,0,322,0.264
"QD, 9D, AC",A-top,88,0,369,0.2385
"9S, QH, AC",A-top,89,2,343,0.2595
"QS, 9H, AH",A-top,96,1,330,0.2909
"9C, QH, AC",A-top,91,1,367,0.248
"QD, 9C, AH",A-top,71,1,318,0.2233
"QD, AS, 9C",A-top,91,0,345,0.2638
"QD, 9H, AD",A-top,92,0,352,0.2614
"QS, 9D, AD",A-top,98,1,351,0.2792
"9S, QD, AS",A-top,83,2,357,0.2325
"QH, 9D, AH",A-top,76,1,320,0.2375
"QH, AS, 9D",A-top,102,0,369,0.2764
"9S, QC, AH",A-top,103,0,376,0.2739
"9C, QC, AS",A-top,84,0,334,0.2515
"9S, QC, AC",A-top,93,2,350,0.2657
"QS, AS, 9C",A-top,79,0,341,0.2317
"9S, QD, AH",A-top,83,0,349,0.2378
"9S, QS, AH",A-top,102,0,344,0.2965
"QS, 9C, AC",A-top,87,2,337,0.2582
"9C, QC, AD",A-top,71,0,327,0.2171
"9H, QC, AS",A-top,97,0,332,0.2922
"QC, AS, 9D",A-top,91,1,340,0.2676
"9S, QH, AD",A-top,77,0,322,0.2391
"QC, 9D, AD",A-top,82,0,304,0.2697
"QH, AS, 9H",A-top,97,0,330,0.2939
"9S, QC, AS",A-top,99,0,350,0.2829
"QH, 9H, AD",A-top,93,0,342,0.2719
"QH, 9D, AD",A-top,97,0,351,0.2764
"9S, QC, AD",A-top,85,1,332,0.256
"QS, 9D, AH",A-top,77,0,340,0.2265
"QD, 9D, AH",A-top,90,1,340,0.2647
"QD, 9C, AD",A-top,86,1,309,0.2783
"QH, 9H, AC",A-top,85,0,336,0.253
"QC, 9D, AC",A-top,87,0,338,0.2574
"9H, QC, AC",A-top,96,0,344,0.2791
"9C, AC, QD",A-top,93,0,332,0.2801
"QC, 9D, AH",A-top,89,1,340,0.2618
"9S, QD, AD",A-top,85,0,354,0.2401
"9S, QH, AS",A-top,85,0,359,0.2368
"9S, QH, AH",A-top,94,0,340,0.2765
"9C, QC, AH",A-top,106,2,373,0.2842
"9C, QH, AH",A-top,100,0,349,0.2865
"9S, QS, AD",A-top,84,2,349,0.2407
"QS, AS, 9D",A-top,104,2,355,0.293
"QS, 9H, AS",A-top,95,0,359,0.2646
"8S, QD, AC",A-top,87,0,316,0.2753
"QS, 8C, AC",A-top,90,0,322,0.2795
"QH, 8D, AH",A-top,83,0,330,0.2515
"8S, QH, AS",A-top,98,1,327,0.2997
"QH, 8C, AH",A-top,85,1,353,0.2408
"8H, QH, AC",A-top,97,1,340,0.2853
"QS, 8C, AD",A-top,93,0,358,0.2598
"AC, QH, 8D",A-top,82,0,340,0.2412
"8H, QH, AD",A-top,63,1,315,0.2
"QC, 8D, AD",A-top,87,0,327,0.2661
"QD, 8C, AC",A-top,92,0,362,0.2541
"QH, 8D, AD",A-top,94,0,325,0.2892
"QH, AS, 8D",A-top,81,1,300,0.27
"8S, QH, AC",A-top,92,1,333,0.2763
"QD, 8C, AS",A-top,82,1,356,0.2303
"8S, QS, AH",A-top,91,1,351,0.2593
"8S, QH, AD",A-top,104,1,346,0.3006
"8S, QC, AS",A-top,73,0,311,0.2347
"QC, AS, 8D",A-top,85,0,340,0.25
"QC, 8D, AH",A-top,98,0,352,0.2784
"QH, 8C, AC",A-top,86,2,339,0.2537
"QS, 8D, AD",A-top,83,0,319,0.2602
"8H, QH, AS",A-top,80,0,322,0.2484
"8H, QC, AD",A-top,86,0,332,0.259
"QD, 8H, AC",A-top,106,0,351,0.302
"QS, 8H, AC",A-top,67,1,322,0.2081
"QD, 8D, AH",A-top,93,2,342,0.2719
"8S, QD, AH",A-top,89,2,349,0.255
"QS, 8C, AS",A-top,88,0,336,0.2619
"QS, 8C, AH",A-top,77,0,318,0.2421
"8S, QD, AS",A-top,101,0,337,0.2997
"QH, 8C, AD",A-top,82,2,333,0.2462
"QD, 8D, AC",A-top,80,1,314,0.2548
"8C, QC, AH",A-top,78,1,361,0.2161
"8C, QC, AS",A-top,95,0,373,0.2547
"8C, QC, AD",A-top,79,1,321,0.2461
"8H, QC, AC",A-top,92,2,331,0.2779
"QS, 8H, AD",A-top,82,1,316,0.2595
"QD, 8H, AD",A-top,97,0,323,0.3003
"8S, QD, AD",A-top,88,0,325,0.2708
"8H, QC, AH",A-top,83,1,294,0.2823
"QS, 8D, AH",A-top,102,1,348,0.2931
"QS, AS, 8D",A-top,88,2,341,0.2581
"QD, 8C, AH",A-top,93,1,369,0.252
"QS, 8H, AS",A-top,79,0,340,0.2324
"QD, 8H, AS",A-top,99,0,360,0.275
"8S, QS, AC",A-top,83,0,321,0.2586
"AC, QS, 8D",A-top,113,0,376,0.3005
"8S, QC, AD",A-top,95,1,345,0.2754
"8S, QC, AH",A-top,93,0,334,0.2784
"QH, AS, 8C",A-top,104,1,346,0.3006
"8S, QH, AH",A-top,91,1,346,0.263
"8S, QS, AD",A-top,107,1,369,0.29
"AC, QC, 8D",A-top,72,1,308,0.2338
"8S, QC, AC",A-top,96,1,391,0.2455
"QD, 8C, AD",A-top,92,0,358,0.257
"8H, QC, AS",A-top,98,1,381,0.2572
"QD, AS, 8D",A-top,108,1,391,0.2762
"QD, 8H, AH",A-top,69,0,304,0.227
"QS, 8H, AH",A-top,100,1,320,0.3125
"QC, 7C, AH",A-top,89,0,343,0.2595
"QC, AS, 7C",A-top,96,0,349,0.2751
"QD, 7H, AS",A-top,80,1,330,0.2424
"QS, 7H, AS",A-top,104,2,342,0.3041
"QD, AS, 7D",A-top,115,1,356,0.323
"QS, AS, 7D",A-top,80,0,327,0.2446
"QD, 7S, AS",A-top,73,2,334,0.2186
"QD, 7S, AH",A-top,93,0,353,0.2635
"QD, 7S, AC",A-top,101,2,351,0.2877
"QH, AS, 7C",A-top,97,0,346,0.2803
"QH, 7C, AD",A-top,85,0,336,0.253
"QS, 7H, AC",A-top,91,0,344,0.2645
"QD, 7H, AC",A-top,85,0,329,0.2584
"QC, 7C, AD",A-top,66,1,312,0.2115
"7S, QC, AS",A-top,85,0,349,0.2436
"QS, 7H, AH",A-top,96,0,312,0.3077
"QD, 7H, AH",A-top,93,1,340,0.2735
"7S, QC, AC",A-top,101,2,336,0.3006
"QS, 7S, AD",A-top,103,0,370,0.2784
"QS, 7S, AH",A-top,95,0,299,0.3177
"QS, 7D, AD",A-top,86,1,339,0.2537
"QD, 7H, AD",A-top,82,1,329,0.2492
"AC, QH, 7C",A-top,85,1,326,0.2607
"QS, 7H, AD",A-top,84,3,332,0.253
"QH, AH, 7D",A-top,99,1,372,0.2661
"QH, AS, 7D",A-top,85,1,325,0.2615
"7S, QC, AD",A-top,95,0,323,0.2941
"QS, 7S, AC",A-top,85,0,331,0.2568
"QC, 7H, AH",A-top,73,1,342,0.2135
"QH, AH, 7C",A-top,95,0,352,0.2699
"QS, AC, 7D",A-top,92,1,347,0.2651
"QD, AC, 7D",A-top,80,1,350,0.2286
"QD, AS, 7C",A-top,107,0,377,0.2838
"QD, 7S, AD",A-top,84,1,328,0.2561
"QC, AS, 7D",A-top,92,0,352,0.2614
"QC, 7H, AS",A-top,108,0,362,0.2983
"QH, 7H, AS",A-top,108,0,360,0.3
"AC, QS, 7C",A-top,68,0,328,0.2073
"QH, 7H, AD",A-top,89,1,338,0.2633
"7S, AS, QH",A-top,85,0,319,0.2665
"QS, AS, 7C",A-top,110,3,332,0.3313
"QS, AH, 7C",A-top,82,1,335,0.2448
"QS, 7C, AD",A-top,90,1,352,0.2557
"QC, AC, 7D",A-top,90,1,331,0.2719
"QD, 7C, AD",A-top,104,1,373,0.2788
"7S, QH, AD",A-top,79,2,332,0.238
"QC, AH, 7D",A-top,86,0,342,0.2515
"AC, QD, 7C",A-top,84,2,342,0.2456
"QC, 7H, AD",A-top,99,1,330,0.3
"7S, QH, AH",A-top,91,2,347,0.2622
"QC, 7D, AD",A-top,79,0,338,0.2337
"7S, QC, AH",A-top,68,1,322,0.2112
"QH, 7D, AD",A-top,92,0,361,0.2548
"QD, AH, 7C",A-top,97,0,350,0.2771
"QS, AH, 7D",A-top,93,1,349,0.2665
"QD, AH, 7D",A-top,96,1,339,0.2832
"7S, QH, AC",A-top,69,1,296,0.2331
"QH, AC, 7D",A-top,95,0,340,0.2794
"QH, 7H, AC",A-top,56,0,324,0.1728
"QC, 7H, AC",A-top,93,1,320,0.2906
"6S, QC, AH",A-top,84,1,331,0.2538
"QH, AS, 6H",A-top,83,1,343,0.242
"QH, 6C, AD",A-top,88,0,341,0.2581
"6S, QC, AC",A-top,86,0,302,0.2848
"QS, 6H, AD",A-top,93,0,314,0.2962
"QD, 6H, AD",A-top,74,2,335,0.2209
"QH, 6C, AH",A-top,80,0,315,0.254
"QD, 6S, AH",A-top,89,3,335,0.2657
"QS, 6S, AH",A-top,95,0,354,0.2684
"6S, QH, AD",A-top,89,1,318,0.2799
"6S, QC, AD",A-top,97,0,356,0.2725
"QH, 6C, AC",A-top,79,1,358,0.2207
"6S, QC, AS",A-top,94,1,329,0.2857
"QH, 6D, AD",A-top,83,4,326,0.2546
"QS, AS, 6H",A-top,94,1,340,0.2765
"QD, AS, 6H",A-top,91,0,334,0.2725
"QH, 6C, AS",A-top,86,0,344,0.25
"QC, 6C, AS",A-top,73,1,333,0.2192
"QH, AS, 6D",A-top,112,0,366,0.306
"QS, 6C, AH",A-top,84,0,327,0.2569
"6S, AS, QH",A-top,75,3,295,0.2542
"6S, QH, AH",A-top,87,0,336,0.2589
"QS, 6S, AD",A-top,78,1,325,0.24
"QD, 6S, AD",A-top,85,0,346,0.2457
"QS, 6C, AC",A-top,91,2,341,0.2669
"6H, QH, AC",A-top,87,0,332,0.262
"QS, 6D, AD",A-top,77,1,345,0.2232
"QD, 6H, AH",A-top,88,0,331,0.2659
"QS, 6H, AH",A-top,74,0,341,0.217
"QC, 6D, AC",A-top,99,0,377,0.2626
"QH, 6H, AD",A-top,91,2,326,0.2791
"QC, 6H, AD",A-top,77,0,328,0.2348
"QD, 6S, AC",A-top,82,0,348,0.2356
"QS, 6S, AC",A-top,86,2,360,0.2389
"QD, 6C, AD",A-top,76,1,324,0.2346
"QD, 6C, AH",A-top,83,1,340,0.2441
"QD, 6C, AS",A-top,112,1,364,0.3077
"QC, 6D, AH",A-top,94,2,350,0.2686
"6H, QC, AH",A-top,84,0,335,0.2507
"QS, 6D, AC",A-top,90,1,358,0.2514
"QD, 6D, AC",A-top,86,1,344,0.25
"QC, 6D, AD",A-top,81,0,329,0.2462
"QD, 6C, AC",A-top,75,1,327,0.2294
"6H, QC, AC",A-top,83,0,312,0.266
"QS, 6D, AH",A-top,91,1,351,0.2593
"QD, 6D, AH",A-top,87,0,335,0.2597
"QC, 6C, AH",A-top,98,1,359,0.273
"QC, AS, 6D",A-top,91,0,358,0.2542
"QS, 6C, AD",A-top,89,1,334,0.2665
"QS, 6C, AS",A-top,80,0,339,0.236
"QC, AS, 6H",A-top,87,2,333,0.2613
"6S, QH, AC",A-top,89,0,314,0.2834
"QC, 6C, AD",A-top,89,0,322,0.2764
"QS, AS, 6D",A-top,86,0,334,0.2575
"QD, AS, 6D",A-top,80,0,314,0.2548
"QH, 6D, AC",A-top,91,1,357,0.2549
"QD, 6S, AS",A-top,93,2,328,0.2835
"QD, 6H, AC",A-top,73,1,351,0.208
"QS, 6H, AC",A-top,101,1,366,0.276
"QH, 6D, AH",A-top,86,0,328,0.2622
"QH, AH, 5D",A-top,94,0,348,0.2701
"5H, QH, AD",A-top,79,0,347,0.2277
"AD, QH, 5C",A-top,78,2,320,0.2438
"QD, 5S, AD",A-top,99,0,379,0.2612
"QD, AH, 5C",A-top,70,0,316,0.2215
"QD, AS, 5D",A-top,83,1,350,0.2371
"QS, AS, 5D",A-top,86,0,343,0.2507
"5S, AS, QH",A-top,90,1,340,0.2647
"5H, QH, AC",A-top,89,1,356,0.25
"QH, AC, 5C",A-top,86,0,337,0.2552
"QD, 5S, AH",A-top,99,1,340,0.2912
"5H, QC, AH",A-top,92,0,339,0.2714
"QS, AC, 5D",A-top,81,1,318,0.2547
"QD, AC, 5D",A-top,82,0,330,0.2485
"5S, QC, AC",A-top,89,1,370,0.2405
"QS, AH, 5D",A-top,70,1,336,0.2083
"QD, AH, 5D",A-top,88,0,325,0.2708
"5S, QC, AS",A-top,89,1,329,0.2705
"5S, QC, AH",A-top,81,1,332,0.244
"5S, QC, AD",A-top,78,1,329,0.2371
"5S, QH, AD",A-top,90,1,370,0.2432
"AD, QS, 5D",A-top,78,0,321,0.243
"QS, 5S, AH",A-top,80,0,339,0.236
"QH, AS, 5C",A-top,96,2,338,0.284
"QC, AH, 5D",A-top,78,2,324,0.2407
"5H, QH, AS",A-top,84,0,325,0.2585
"5H, QS, AC",A-top,66,2,335,0.197
"AD, QC, 5C",A-top,84,1,346,0.2428
"QS, AC, 5C",A-top,90,0,320,0.2812
"5H, QC, AD",A-top,81,1,358,0.2263
"5S, QH, AC",A-top,79,3,342,0.231
"5H, QS, AH",A-top,80,2,318,0.2516
"5H, QD, AD",A-top,81,0,332,0.244
"AD, QD, 5C",A-top,83,0,355,0.2338
"QD, 5S, AS",A-top,84,0,339,0.2478
"QC, AS, 5D",A-top,83,2,312,0.266
"QH, AH, 5C",A-top,79,0,313,0.2524
"QH, AS, 5D",A-top,86,1,356,0.2416
"5H, QD, AC",A-top,66,3,332,0.1988
"AD, QH, 5D",A-top,72,0,317,0.2271
"QD, AC, 5C",A-top,94,1,348,0.2701
"QD, AS, 5C",A-top,78,1,317,0.2461
"5H, QD, AH",A-top,88,1,334,0.2635
"5H, QD, AS",A-top,72,0,313,0.23
"QD, 5S, AC",A-top,86,1,353,0.2436
"5H, QS, AD",A-top,82,1,330,0.2485
"AD, QS, 5C",A-top,84,3,345,0.2435
"5H, QC, AC",A-top,75,1,317,0.2366
"5H, QC, AS",A-top,82,0,336,0.244
"QC, AH, 5C",A-top,84,0,329,0.2553
"QC, AS, 5C",A-top,90,0,337,0.2671
"AD, QC, 5D",A-top,91,1,360,0.2528
"QS, 5S, AD",A-top,86,1,332,0.259
"QS, AS, 5C",A-top,88,0,349,0.2521
"QS, AH, 5C",A-top,94,3,346,0.2717
"5H, QS, AS",A-top,69,0,293,0.2355
"5S, QH, AH",A-top,99,0,356,0.2781
"QS, 5S, AC",A-top,78,0,340,0.2294
"QH, AC, 5D",A-top,68,0,310,0.2194
"QC, AC, 5D",A-top,86,2,343,0.2507
"4S, QC, AH",A-top,87,1,344,0.2529
"QS, AS, 4D",A-top,94,0,348,0.2701
"QS, 4D, AH",A-top,84,0,347,0.2421
"QS, AS, 4C",A-top,80,1,359,0.2228
"QD, AS, 4C",A-top,96,1,352,0.2727
"QH, 4D, AD",A-top,83,1,331,0.2508
"AC, QH, 4S",A-top,90,1,337,0.2671
"QC, 4D, AD",A-top,77,0,323,0.2384
"AC, QC, 4S",A-top,75,0,333,0.2252
"QC, 4D, AH",A-top,81,0,345,0.2348
"QS, 4S, AH",A-top,94,1,323,0.291
"QC, AS, 4D",A-top,80,0,334,0.2395
"QD, 4H, AC",A-top,95,0,366,0.2596
"QS, 4H, AC",A-top,84,1,339,0.2478
"QH, 4D, AC",A-top,88,0,340,0.2588
"QC, 4D, AC",A-top,69,1,329,0.2097
"QC, 4S, AD",A-top,78,0,351,0.2222
"QD, 4C, AC",A-top,68,0,311,0.2186
"QS, 4C, AC",A-top,90,1,358,0.2514
"QD, 4D, AH",A-top,64,2,307,0.2085
"QD, 4C, AH",A-top,86,0,355,0.2423
"QS, 4C, AH",A-top,91,1,353,0.2578
"QH, AS, 4D",A-top,100,0,366,0.2732
"QS, 4C, AD",A-top,93,2,333,0.2793
"QD, 4C, AD",A-top,84,0,330,0.2545
"QH, 4H, AC",A-top,82,1,342,0.2398
"AC, QD, 4S",A-top,90,1,353,0.255
"QC, 4C, AH",A-top,71,0,315,0.2254
"QC, AS, 4S",A-top,105,1,374,0.2807
"QS, 4H, AS",A-top,93,1,354,0.2627
"QD, 4H, AS",A-top,72,1,292,0.2466
"QH, AS, 4S",A-top,78,0,323,0.2415
"QS, 4D, AC",A-top,85,2,322,0.264
"QS, 4S, AD",A-top,87,1,346,0.2514
"QC, 4H, AH",A-top,94,0,344,0.2733
"QH, 4D, AH",A-top,92,4,356,0.2584
"AC, QS, 4S",A-top,93,2,332,0.2801
"QS, 4D, AD",A-top,93,2,322,0.2888
"QC, 4H, AC",A-top,105,2,365,0.2877
"QC, AS, 4C",A-top,87,0,348,0.25
"QD, 4H, AH",A-top,93,2,367,0.2534
"QS, 4H, AH",A-top,90,0,328,0.2744
"4S, QH, AH",A-top,83,1,354,0.2345
"QD, 4S, AD",A-top,92,0,358,0.257
"QH, 4H, AD",A-top,67,0,329,0.2036
"QD, 4D, AC",A-top,83,3,357,0.2325
"QC, 4H, AD",A-top,80,0,312,0.2564
"QC, 4H, AS",A-top,84,2,341,0.2463
"QH, 4C, AC",A-top,70,2,316,0.2215
"QD, AS, 4S",A-top,84,2,330,0.2545
"QH, AS, 4C",A-top,95,0,378,0.2513
"QH, 4C, AH",A-top,83,3,351,0.2365
"QH, 4C, AD",A-top,84,2,353,0.238
"QC, 4C, AD",A-top,79,0,336,0.2351
"QH, 4S, AD",A-top,87,1,324,0.2685
"QD, AS, 4D",A-top,98,1,349,0.2808
"QH, 4H, AS",A-top,86,1,327,0.263
"QD, 4S, AH",A-top,85,0,314,0.2707
"QS, 4H, AD",A-top,72,1,307,0.2345
"QD, 4H, AD",A-top,84,1,354,0.2373
"QD, 3C, AS",A-top,86,0,342,0.2515
"QD, 3C, AH",A-top,92,2,357,0.2577
"QH, 3C, AC",A-top,85,0,332,0.256
"QC, 3D, AH",A-top,94,0,354,0.2655
"QH, 3S, AD",A-top,80,0,329,0.2432
"QC, 3H, AC",A-top,89,0,337,0.2641
"QH, 3D, AC",A-top,75,1,303,0.2475
"QC, 3D, AC",A-top,93,1,336,0.2768
"QH, 3H, AC",A-top,80,0,324,0.2469
"QH, 3D, AD",A-top,82,1,340,0.2412
"QS, 3D, AH",A-top,70,0,313,0.2236
"QH, 3S, AH",A-top,91,0,335,0.2716
"QH, 3C, AD",A-top,77,1,330,0.2333
"QC, 3D, AD",A-top,75,0,298,0.2517
"QH, 3H, AD",A-top,78,1,337,0.2315
"QC, 3S, AC",A-top,85,0,345,0.2464
"QS, 3C, AH",A-top,77,0,330,0.2333
"QH, 3S, AC",A-top,92,0,318,0.2893
"QH, 3C, AS",A-top,102,0,365,0.2795
"QH, 3S, AS",A-top,95,0,354,0.2684
"QC, 3S, AS",A-top,95,1,321,0.296
"QD, 3D, AC",A-top,83,1,341,0.2434
"QS, 3S, AH",A-top,86,0,313,0.2748
"QS, 3C, AD",A-top,77,0,327,0.2355
"QC, AS, 3D",A-top,70,0,336,0.2083
"QH, 3H, AS",A-top,81,0,371,0.2183
"QH, AS, 3D",A-top,66,0,329,0.2006
"QH, 3C, AH",A-top,85,0,340,0.25
"QC, 3H, AS",A-top,88,0,333,0.2643
"QC, 3C, AH",A-top,73,0,330,0.2212
"QS, 3S, AC",A-top,88,2,350,0.2514
"QS, 3D, AD",A-top,76,0,305,0.2492
"QD, 3H, AH",A-top,78,0,340,0.2294
"QS, 3H, AH",A-top,70,0,327,0.2141
"QD, 3C, AC",A-top,85,0,351,0.2422
"QS, 3D, AC",A-top,80,1,351,0.2279
"QD, 3H, AC",A-top,83,0,326,0.2546
"QS, 3H, AC",A-top,71,1,326,0.2178
"QD, 3S, AD",A-top,75,0,350,0.2143
"QD, 3S, AH",A-top,95,1,382,0.2487
"QD, 3S, AS",A-top,83,0,335,0.2478
"QD, 3C, AD",A-top,96,1,364,0.2637
"QH, 3D, AH",A-top,88,1,342,0.2573
"QC, 3H, AH",A-top,83,1,341,0.2434
"QD, 3S, AC",A-top,73,1,284,0.257
"QS, 3H, AD",A-top,83,0,320,0.2594
"QD, 3H, AD",A-top,96,0,352,0.2727
"QS, 3H, AS",A-top,79,0,335,0.2358
"QD, 3H, AS",A-top,73,0,303,0.2409
"QS, AS, 3D",A-top,66,0,315,0.2095
"QC, 3C, AD",A-top,89,1,329,0.2705
"QC, 3S, AH",A-top,96,1,362,0.2652
"QS, 3C, AC",A-top,74,1,317,0.2334
"QS, 3C, AS",A-top,71,0,338,0.2101
"QS, 3S, AD",A-top,94,0,376,0.25
"QC, 3S, AD",A-top,85,0,364,0.2335
"QC, 3C, AS",A-top,71,1,310,0.229
"QD, AS, 3D",A-top,78,0,346,0.2254
"QD, 3D, AH",A-top,85,1,346,0.2457
"QC, 3H, AD",A-top,91,1,356,0.2556
"2D, QC, AD",A-top,93,1,361,0.2576
"2D, QS, AC",A-top,90,0,359,0.2507
"QD, 2S, AH",A-top,75,2,350,0.2143
"2D, QH, AS",A-top,77,1,329,0.234
"QH, 2H, AD",A-top,86,0,337,0.2552
"QS, 2S, AH",A-top,79,0,335,0.2358
"QD, 2C, AD",A-top,93,0,347,0.268
"QD, 2H, AH",A-top,75,1,323,0.2322
"QD, 2S, AC",A-top,80,1,337,0.2374
"QS, 2S, AC",A-top,78,0,323,0.2415
"QH, 2C, AH",A-top,102,1,355,0.2873
"QD, 2C, AC",A-top,69,0,300,0.23
"QC, 2S, AH",A-top,78,1,333,0.2342
"QH, 2H, AC",A-top,84,1,331,0.2538
"QD, 2C, AS",A-top,94,0,329,0.2857
"QS, 2S, AD",A-top,87,1,349,0.2493
"QD, 2S, AD",A-top,78,0,328,0.2378
"2D, QH, AH",A-top,91,2,347,0.2622
"QD, 2S, AS",A-top,71,0,304,0.2336
"2D, QC, AH",A-top,73,0,322,0.2267
"QS, 2C, AD",A-top,78,1,331,0.2356
"2D, QH, AC",A-top,81,1,341,0.2375
"2C, QC, AH",A-top,87,0,350,0.2486
"2C, QC, AS",A-top,73,0,336,0.2173
"QS, 2C, AS",A-top,84,0,354,0.2373
"QS, 2C, AH",A-top,74,0,310,0.2387
"QH, 2H, AS",A-top,77,1,336,0.2292
"2D, QH, AD",A-top,91,1,347,0.2622
"QC, 2H, AD",A-top,67,0,308,0.2175
"QS, 2H, AC",A-top,72,0,339,0.2124
"QC, 2S, AD",A-top,76,1,338,0.2249
"QH, 2C, AD",A-top,86,0,330,0.2606
"QH, 2S, AH",A-top,90,0,365,0.2466
"2D, QS, AS",A-top,81,1,336,0.2411
"QD, 2H, AD",A-top,79,3,329,0.2401
"QD, 2C, AH",A-top,81,0,364,0.2225
"QC, 2S, AC",A-top,86,0,314,0.2739
"QH, 2S, AC",A-top,76,0,324,0.2346
"2D, QC, AS",A-top,97,2,346,0.2803
"QD, 2H, AC",A-top,84,0,352,0.2386
"QH, 2C, AC",A-top,86,0,343,0.2507
"2D, QC, AC",A-top,93,1,355,0.262
"QH, 2S, AD",A-top,80,0,334,0.2395
"2D, QS, AD",A-top,69,1,332,0.2078
"QD, 2H, AS",A-top,82,0,317,0.2587
"QC, 2H, AC",A-top,88,0,379,0.2322
"2D, QD, AS",A-top,85,0,310,0.2742
"2D, QD, AH",A-top,93,0,352,0.2642
"QS, 2H, AD",A-top,70,0,327,0.2141
"QC, 2H, AH",A-top,83,1,342,0.2427
"2D, QD, AC",A-top,69,0,342,0.2018
"QC, 2H, AS",A-top,87,1,368,0.2364
"QH, 2S, AS",A-top,67,0,328,0.2043
"QS, 2H, AS",A-top,67,0,350,0.1914
"QS, 2H, AH",A-top,87,0,314,0.2771
"QH, 2C, AS",A-top,96,1,362,0.2652
"2C, QC, AD",A-top,85,1,346,0.2457
"QS, 2C, AC",A-top,77,0,346,0.2225
"2D, QS, AH",A-top,86,0,348,0.2471
"2S, AS, QC",A-top,82,1,342,0.2398
"JC, 10D, AD",A-top,80,0,314,0.2548
"JS, 10H, AC",A-top,78,1,336,0.2321
"JS, 10H, AH",A-top,78,1,348,0.2241
"10C, JD, AS",A-top,89,1,344,0.2587
"10S, JC, AH",A-top,77,1,311,0.2476
"10D, JD, AC",A-top,93,2,340,0.2735
"10C, JS, AS",A-top,86,0,373,0.2306
"JS, 10H, AD",A-top,84,1,331,0.2538
"JC, AS, 10H",A-top,99,0,355,0.2789
"10C, JS, AC",A-top,63,0,349,0.1805
"10C, JD, AC",A-top,102,1,344,0.2965
"JC, 10D, AH",A-top,80,0,365,0.2192
"JH, AS, 10H",A-top,77,0,326,0.2362
"JC, 10H, AD",A-top,89,0,310,0.2871
"10C, JD, AH",A-top,88,1,358,0.2458
"JS, AS, 10H",A-top,72,1,330,0.2182
"JH, 10H, AC",A-top,79,0,359,0.2201
"10C, JC, AS",A-top,68,0,337,0.2018
"10C, JC, AH",A-top,70,2,332,0.2108
"10C, JD, AD",A-top,79,0,329,0.2401
"10S, JD, AD",A-top,89,0,370,0.2405
"JD, 10H, AC",A-top,63,0,314,0.2006
"JC, 10H, AC",A-top,74,0,347,0.2133
"JH, 10C, AH",A-top,72,3,327,0.2202
"JS, 10D, AD",A-top,72,1,344,0.2093
"10S, JD, AC",A-top,91,0,334,0.2725
"JD, 10D, AS",A-top,76,1,351,0.2165
"10C, JS, AD",A-top,86,1,340,0.2529
"JH, 10D, AH",A-top,92,0,360,0.2556
"10S, JC, AD",A-top,91,0,335,0.2716
"JH, 10D, AC",A-top,78,1,311,0.2508
"JH, 10C, AS",A-top,65,0,318,0.2044
"JC, 10D, AS",A-top,67,2,334,0.2006
"10S, JC, AC",A-top,81,0,323,0.2508
"JD, 10D, AH",A-top,87,1,366,0.2377
"JC, 10D, AC",A-top,80,0,346,0.2312
"JD, 10H, AD",A-top,69,0,328,0.2104
"JH, 10D, AD",A-top,85,1,333,0.2553
"JH, 10D, AS",A-top,84,0,346,0.2428
"10C, JS, AH",A-top,83,0,355,0.2338
"10S, JS, AH",A-top,65,1,333,0.1952
